"ID","step","angle","x","y","doy","tod","timestamp"
"Animal1",0.228906140905656,2.12600628527849,-4.834118,6.836377,306,12,"2020-11-01 22:01:00.000"
"Animal1",0.721169106880186,1.5282504512089,-4.832649,6.837836,307,1,"2020-11-02 00:00:51.000"
"Animal1",0.830814204270682,0.277771940993924,-4.837047,6.842653,307,2,"2020-11-02 02:00:49.000"
"Animal1",0.0105332676446735,1.65599774355787,-4.843442,6.846601,307,3,"2020-11-02 04:01:00.000"
"Animal1",0.299039766880138,-2.37560769946028,-4.843485,6.846516,307,4,"2020-11-02 06:01:37.000"
"Animal1",0.0610263438567957,1.40927244368699,-4.844279,6.849101,307,5,"2020-11-02 08:02:28.000"
"Animal1",0.048483844427051,-0.512368275593208,-4.844826,6.849026,307,6,"2020-11-02 10:00:38.000"
"Animal1",0.221723839976504,0.376032175271775,-4.845234,6.849187,307,7,"2020-11-02 12:00:54.000"
"Animal1",0.145712666282298,-2.44240744116874,-4.84724,6.849187,307,8,"2020-11-02 14:01:00.000"
"Animal1",0.381356969514769,1.28783838391632,-4.846231,6.850035,307,9,"2020-11-02 16:01:14.000"
"Animal1",1.25637328001838,-0.17803848433653,-4.847626,6.853189,307,10,"2020-11-02 18:01:00.000"
"Animal1",1.23229352984506,1.44167286126838,-4.850308,6.864229,307,11,"2020-11-02 20:01:01.000"
"Animal1",4.45543099439062,-0.0189806824267509,-4.861391,6.863016,307,12,"2020-11-02 22:00:50.000"
"Animal1",1.15925455465709,-0.680658037657385,-4.901538,6.85939,308,1,"2020-11-03 00:00:50.000"
"Animal1",1.14888301735563,0.161386000876645,-4.91025,6.865227,308,2,"2020-11-03 02:00:54.000"
"Animal1",0.232064088512453,-2.33514408508519,-4.919702,6.86955,308,6,"2020-11-03 10:00:50.000"
"Animal1",0.682254071424149,-0.035078694980484,-4.91775,6.870323,308,7,"2020-11-03 12:01:06.000"
"Animal1",0.546730432278237,2.20490569833655,-4.911935,6.872393,308,9,"2020-11-03 16:01:06.000"
"Animal1",1.67535878586739,1.15448270841961,-4.916033,6.875162,308,10,"2020-11-03 18:00:56.000"
"Animal1",0.568843578887141,-1.12566138528316,-4.928876,6.867115,308,11,"2020-11-03 20:00:50.000"
"Animal1",0.733508566709127,1.82767324947324,-4.933221,6.869872,308,12,"2020-11-03 22:01:36.000"
"Animal1",1.30161987276813,1.59029009928581,-4.935238,6.863553,309,1,"2020-11-04 00:01:00.000"
"Animal1",0.364402849248959,0.331514662275733,-4.923951,6.860195,309,2,"2020-11-04 02:00:54.000"
"Animal1",0.163320415155968,-3.08204847689715,-4.920657,6.860334,309,3,"2020-11-04 04:00:49.000"
"Animal1",0.491400075523514,1.39408213039354,-4.922127,6.860184,309,4,"2020-11-04 06:01:00.000"
"Animal1",0.522399976136864,-0.316193605845319,-4.92246,6.855753,309,5,"2020-11-04 08:01:08.000"
"Animal1",0.0705322547653481,0.100306653548078,-4.924262,6.851386,309,6,"2020-11-04 10:00:46.000"
"Animal1",1.14806987573155,2.73064149094317,-4.924445,6.850775,309,7,"2020-11-04 12:00:54.000"
"Animal1",0.735095983221798,-0.481604876249727,-4.917739,6.858703,309,8,"2020-11-04 14:00:37.000"
"Animal1",1.23368503015128,1.12568591898663,-4.911581,6.861214,309,9,"2020-11-04 16:02:54.000"
"Animal1",0.87315286020747,0.960288524030809,-4.910937,6.872351,309,10,"2020-11-04 18:01:06.000"
"Animal1",1.42374337037652,0.112578018117438,-4.917138,6.877243,309,11,"2020-11-04 20:00:34.000"
"Animal1",1.62456000851731,-0.0363272850436591,-4.928082,6.884034,309,12,"2020-11-04 22:00:54.000"
"Animal1",1.32848849762695,2.78164043559729,-4.94028,6.892231,310,1,"2020-11-05 00:00:33.000"
"Animal1",1.08109983963962,0.416362481197318,-4.933307,6.882446,310,2,"2020-11-05 02:01:01.000"
"Animal1",0.654553460610419,-2.78660395962987,-4.924895,6.877457,310,3,"2020-11-05 04:01:02.000"
"Animal1",0.27017315818231,0.268702661622009,-4.930721,6.87852,310,4,"2020-11-05 06:01:29.000"
"Animal1",0.0695235607252886,-1.01824665388839,-4.933156,6.878305,310,5,"2020-11-05 08:00:55.000"
"Animal1",0.00861279499564294,-0.367815228757433,-4.933532,6.878809,310,6,"2020-11-05 10:01:43.000"
"Animal1",0.497913528882712,-1.42118113924698,-4.933553,6.878884,310,7,"2020-11-05 12:02:32.000"
"Animal1",1.56481695501187,-1.09535870371382,-4.929444,6.88073,310,10,"2020-11-05 18:01:01.000"
"Animal1",0.906777781565805,0.739661481367121,-4.918372,6.871911,310,11,"2020-11-05 20:01:01.000"
"Animal1",0.924282435126733,1.15855634748754,-4.910186,6.872458,310,12,"2020-11-05 22:01:01.000"
"Animal1",0.602451302681357,0.449860093129313,-4.907354,6.880322,311,1,"2020-11-06 00:00:33.000"
"Animal1",0.410310039926167,-0.0378097192400043,-4.907922,6.88574,311,2,"2020-11-06 02:00:36.000"
"Animal1",0.0187369254300225,2.11378564446755,-4.908169,6.889442,311,3,"2020-11-06 04:00:36.000"
"Animal1",0.228096970638118,-1.22515890908331,-4.908308,6.889345,311,4,"2020-11-06 06:01:36.000"
"Animal1",0.198251498857042,1.29542502185283,-4.909993,6.890536,311,5,"2020-11-06 08:00:36.000"
"Animal1",0.0368923314975974,-2.83086614733502,-4.911388,6.889409,311,6,"2020-11-06 10:00:55.000"
"Animal1",0.175440171336517,0.946834943155947,-4.911205,6.889688,311,7,"2020-11-06 12:01:02.000"
"Animal1",0.454670422848423,-0.332807208626614,-4.911774,6.891169,311,8,"2020-11-06 14:01:06.000"
"Animal1",0.502681054178804,-0.182969089673101,-4.911913,6.895278,311,9,"2020-11-06 16:01:30.000"
"Animal1",0.808263751547469,1.08315476366545,-4.911237,6.899773,311,10,"2020-11-06 18:00:36.000"
"Animal1",0.39811388583437,-0.0624090290221701,-4.917117,6.904119,311,11,"2020-11-06 20:00:35.000"
"Animal1",1.18637847935377,2.37913820750079,-4.919874,6.906436,311,12,"2020-11-06 22:01:00.000"
"Animal1",2.61023340799063,-0.0800224894927567,-4.918705,6.895772,312,1,"2020-11-07 00:01:00.000"
"Animal1",1.24436879551782,-0.328987698683263,-4.918018,6.872179,312,2,"2020-11-07 02:00:54.000"
"Animal1",0.432684088981009,0.179029882627075,-4.921344,6.861429,312,3,"2020-11-07 04:01:06.000"
"Animal1",0.46921482864703,1.35938772725826,-4.921816,6.857545,312,4,"2020-11-07 06:01:24.000"
"Animal1",0.0747308208671836,-1.8660773868369,-4.917803,6.856161,312,5,"2020-11-07 08:00:59.000"
"Animal1",0.212893588006095,2.7168354719953,-4.9182,6.855614,312,6,"2020-11-07 10:00:36.000"
"Animal1",0.0185442479774944,-2.55270677013528,-4.916527,6.856568,312,7,"2020-11-07 12:01:36.000"
"Animal1",3.43423398927249,1.50994305550133,-4.916602,6.856418,312,8,"2020-11-07 14:01:54.000"
"Animal1",1.59443191109834,1.0130903945033,-4.889705,6.840872,312,10,"2020-11-07 18:01:01.000"
"Animal1",1.71433740908767,0.295914562369612,-4.876969,6.847642,312,11,"2020-11-07 20:00:36.000"
"Animal1",1.78267840231111,-1.25509903151462,-4.865994,6.858596,312,12,"2020-11-07 22:01:36.000"
"Animal1",1.64844483593286,-1.20346419189792,-4.851617,6.85129,313,1,"2020-11-08 00:02:25.000"
"Animal1",0.340824887792392,-0.245124316945085,-4.853151,6.836463,313,2,"2020-11-08 02:01:06.000"
"Animal1",0.49720552180326,-0.238189701247733,-4.854203,6.833566,313,3,"2020-11-08 04:01:05.000"
"Animal1",0.0901598034665094,0.560606216144444,-4.856692,6.829821,313,4,"2020-11-08 06:02:00.000"
"Animal1",0.0820378128687279,-0.52277199422333,-4.856713,6.829006,313,5,"2020-11-08 08:01:00.000"
"Animal1",0.172618380247818,1.81950240692113,-4.8571,6.828373,313,6,"2020-11-08 10:00:56.000"
"Animal1",0.971431094677762,0.0668494959390862,-4.855608,6.827912,313,7,"2020-11-08 12:01:01.000"
"Animal1",0.0679204939835837,1.29370984341965,-4.847057,6.825884,313,8,"2020-11-08 14:01:54.000"
"Animal1",0.282784886785092,-2.00406881383678,-4.846757,6.82642,313,9,"2020-11-08 16:02:05.000"
"Animal1",0.402901203761971,-0.401971606291189,-4.845255,6.82435,313,10,"2020-11-08 18:00:35.000"
"Animal1",0.0840582937887167,0.409352938908046,-4.84444,6.820799,313,11,"2020-11-08 20:01:30.000"
"Animal1",0.382351024554826,-2.2989231640996,-4.843989,6.820187,313,12,"2020-11-08 22:00:50.000"
"Animal1",1.58776265312072,-0.132085369669349,-4.847433,6.820509,314,1,"2020-11-09 00:00:54.000"
"Animal1",0.803624193778771,-0.437895804167873,-4.861434,6.823717,314,2,"2020-11-09 02:00:50.000"
"Animal1",0.454527415248989,-2.0157935524821,-4.867163,6.828191,314,3,"2020-11-09 04:00:34.000"
"Animal1",0.587866162777229,-0.567704752245402,-4.863483,6.830025,314,4,"2020-11-09 06:01:36.000"
"Animal1",0.363102030162374,-1.22151192297729,-4.858194,6.829467,314,5,"2020-11-09 08:00:39.000"
"Animal1",0.172193258515525,1.27848639627836,-4.8574,6.826281,314,6,"2020-11-09 10:00:35.000"
"Animal1",0.38492257341869,-0.517969572767212,-4.855844,6.826206,314,7,"2020-11-09 12:02:09.000"
"Animal1",0.486597610168915,2.32315803039222,-4.852905,6.824339,314,8,"2020-11-09 14:00:57.000"
"Animal1",3.33420999051567,0.250021317866406,-4.85372,6.828663,314,9,"2020-11-09 16:01:44.000"
"Animal1",3.0436602616432,0.896038533375334,-4.866466,6.855989,314,10,"2020-11-09 18:00:36.000"
"Animal1",1.54040607326541,-0.765082002757034,-4.893224,6.862491,314,11,"2020-11-09 20:01:00.000"
"Animal1",0.296672614115032,-0.329123911883548,-4.900712,6.874239,314,12,"2020-11-09 22:00:34.000"
"Animal1",0.0651139659972893,3.08616473914827,-4.901345,6.876846,315,1,"2020-11-10 00:02:01.000"
"Animal1",0.734884676040112,-2.78345697867351,-4.901238,6.876267,315,2,"2020-11-10 02:01:36.000"
"Animal1",0.666180926559611,-0.305513312387592,-4.904661,6.881964,315,3,"2020-11-10 04:02:24.000"
"Animal1",0.576937690959915,0.737092652887281,-4.906066,6.887822,315,4,"2020-11-10 06:01:38.000"
"Animal1",0.191842488768485,1.88066399782178,-4.910379,6.890761,315,5,"2020-11-10 08:01:00.000"
"Animal1",0.02499314443173,-2.85301188782072,-4.910873,6.889098,315,6,"2020-11-10 10:01:37.000"
"Animal1",0.0569686431374888,1.78201738287989,-4.910873,6.889324,315,7,"2020-11-10 12:02:02.000"
"Animal1",0.721036953623807,-2.32268056077435,-4.911377,6.889216,315,8,"2020-11-10 14:01:07.000"
"Animal1",0.537849737091507,0.80148816643552,-4.908019,6.894806,315,9,"2020-11-10 16:00:34.000"
"Animal1",0.808306596142784,1.41427066421834,-4.909274,6.899505,315,10,"2020-11-10 18:00:34.000"
"Animal1",1.609523835266,-0.0799201346622547,-4.916548,6.898744,315,11,"2020-11-10 20:01:07.000"
"Animal1",0.553618574816347,-0.269127559289536,-4.931107,6.898389,315,12,"2020-11-10 22:01:54.000"
"Animal1",0.910843831059682,1.9132553890821,-4.935967,6.899602,316,1,"2020-11-11 00:02:35.000"
"Animal1",1.14914566903249,-0.500639347553315,-4.935163,6.891405,316,2,"2020-11-11 02:00:55.000"
"Animal1",0.438206468405328,0.514132627763251,-4.93924,6.881846,316,4,"2020-11-11 06:01:01.000"
"Animal1",0.00423106382639866,0.878560076664246,-4.9388,6.877908,316,5,"2020-11-11 08:01:07.000"
"Animal1",0.0489642621431593,-0.100701931730743,-4.938768,6.877887,316,6,"2020-11-11 10:00:45.000"
"Animal1",0.437032913674403,1.37716122388843,-4.938424,6.877608,316,7,"2020-11-11 12:02:26.000"
"Animal1",0.479926265315201,-0.559045555533389,-4.935388,6.88014,316,8,"2020-11-11 14:02:38.000"
"Animal1",1.65936849800426,2.18056942255849,-4.931086,6.88073,316,9,"2020-11-11 16:02:25.000"
"Animal1",0.934775645831178,0.138684817326556,-4.941278,6.891748,316,12,"2020-11-11 22:00:49.000"
"Animal1",2.17617983901749,3.00678440448366,-4.947823,6.897102,317,1,"2020-11-12 00:01:12.000"
"Animal1",0.620671463093227,-0.0380497235333868,-4.934401,6.882704,317,2,"2020-11-12 02:00:37.000"
"Animal1",0.204661515470987,-1.49708027257681,-4.930732,6.878455,317,3,"2020-11-12 04:01:07.000"
"Animal1",0.706766077080898,-0.868102400792528,-4.932041,6.877146,317,4,"2020-11-12 06:00:51.000"
"Animal1",0.238304538165218,1.26557937830024,-4.938414,6.877672,317,5,"2020-11-12 08:01:01.000"
"Animal1",0.00744501832481486,-1.50040709062669,-4.939229,6.875677,317,6,"2020-11-12 10:00:37.000"
"Animal1",0.247963623121517,-0.600632376764357,-4.939293,6.875698,317,7,"2020-11-12 12:01:26.000"
"Animal1",0.556057670472259,-1.18029611358154,-4.940656,6.877479,317,8,"2020-11-12 14:01:30.000"
"Animal1",0.261705521004804,2.01651102455829,-4.938124,6.881824,317,9,"2020-11-12 16:01:44.000"
"Animal1",1.50125700557848,-1.41723375337545,-4.940484,6.882017,317,10,"2020-11-12 18:00:35.000"
"Animal1",0.921052495861886,0.279015881855805,-4.94146,6.895557,317,12,"2020-11-12 22:01:07.000"
"Animal1",1.40537406059321,-2.97436762301673,-4.944325,6.903378,318,1,"2020-11-13 00:01:06.000"
"Animal1",0.605376455566222,-0.349023410199289,-4.938027,6.892338,318,2,"2020-11-13 02:00:37.000"
"Animal1",0.00598262255480797,-1.94469171286339,-4.937105,6.886942,318,3,"2020-11-13 04:01:32.000"
"Animal1",0.107408962455314,2.30758941958319,-4.937158,6.886953,318,4,"2020-11-13 06:00:55.000"
"Animal1",0.13405904141821,2.42215189348659,-4.936665,6.886116,318,5,"2020-11-13 08:00:55.000"
"Animal1",0.227465399965025,-1.11419955721102,-4.936439,6.887307,318,6,"2020-11-13 10:01:31.000"
"Animal1",0.0463295322412887,0.125278269856481,-4.934455,6.887854,318,7,"2020-11-13 12:00:50.000"
"Animal1",0.304129474809496,-0.667279351292247,-4.934068,6.888015,318,8,"2020-11-13 14:01:37.000"
"Animal1",0.390640957481523,-2.60470306065268,-4.931418,6.887274,318,9,"2020-11-13 16:01:08.000"
"Animal1",1.46466349227353,2.67523702219173,-4.93483,6.886352,318,10,"2020-11-13 18:00:55.000"
"Animal1",1.22379994373734,-1.42091780492883,-4.921848,6.883691,318,11,"2020-11-13 20:00:38.000"
"Animal1",0.436858547018589,-0.646162191273223,-4.922428,6.87264,318,12,"2020-11-13 22:00:56.000"
"Animal1",0.910547285734247,1.05919753654833,-4.92497,6.869615,319,1,"2020-11-14 00:01:02.000"
"Animal1",0.0111901755527629,-0.68221083257941,-4.922063,6.861911,319,2,"2020-11-14 02:02:02.000"
"Animal1",1.3882166352564,-1.65422247697509,-4.922095,6.861815,319,3,"2020-11-14 04:01:00.000"
"Animal1",1.45323141814495,-0.773980995120472,-4.933639,6.866761,319,4,"2020-11-14 06:01:06.000"
"Animal1",0.135015814164523,2.92587070072573,-4.93866,6.878906,319,5,"2020-11-14 08:00:36.000"
"Animal1",0.182699808553535,1.40136971279359,-4.938446,6.877704,319,6,"2020-11-14 10:00:54.000"
"Animal1",0.0761156285045827,0.911919582633071,-4.936793,6.877715,319,7,"2020-11-14 12:01:30.000"
"Animal1",0.244297584391437,-1.27558586104683,-4.936375,6.878262,319,8,"2020-11-14 14:01:06.000"
"Animal1",0.459573918922217,2.19153737309133,-4.934304,6.87749,319,9,"2020-11-14 16:01:06.000"
"Animal1",1.17738403924425,0.489271841276053,-4.935388,6.881502,319,10,"2020-11-14 18:01:29.000"
"Animal1",0.703014934640307,2.84439447402225,-4.942673,6.88927,319,11,"2020-11-14 20:01:24.000"
"Animal1",1.9290470511232,0.773855389164802,-4.939873,6.883562,319,12,"2020-11-14 22:01:06.000"
"Animal1",1.40969463544742,-2.61760966608482,-4.923425,6.877726,320,1,"2020-11-15 00:00:33.000"
"Animal1",0.00262134384031941,0.905677356865284,-4.935967,6.875408,320,2,"2020-11-15 02:01:01.000"
"Animal1",0.690624257517575,0.89562859545271,-4.935978,6.875387,320,3,"2020-11-15 04:00:54.000"
"Animal1",0.87329854398824,-2.70365420104262,-4.933468,6.869668,320,4,"2020-11-15 06:00:36.000"
"Animal1",0.424081664920397,-1.58697218056234,-4.939411,6.874872,320,5,"2020-11-15 08:00:33.000"
"Animal1",0.0907716996449707,-0.123556410115505,-4.936836,6.877715,320,6,"2020-11-15 10:01:00.000"
"Animal1",0.111295100040323,0.477640882718036,-4.936214,6.878251,320,7,"2020-11-15 12:01:00.000"
"Animal1",0.308952238216207,-0.60320560309427,-4.935839,6.879185,320,8,"2020-11-15 14:02:25.000"
"Animal1",0.115042288315458,-0.544652979059814,-4.93351,6.88073,320,9,"2020-11-15 16:01:31.000"
"Animal1",1.31552087386263,2.22384193334455,-4.93247,6.880773,320,10,"2020-11-15 18:01:38.000"
"Animal1",3.2045724969573,2.61712026681305,-4.940087,6.889914,320,11,"2020-11-15 20:02:01.000"
"Animal1",0.812977560124871,0.010515552642596,-4.935184,6.861354,320,12,"2020-11-15 22:01:02.000"
"Animal1",0.995171050724405,-1.59570626232686,-4.933864,6.854122,321,1,"2020-11-16 00:00:55.000"
"Animal1",1.05797723168766,0.349051817862327,-4.942759,6.852728,321,2,"2020-11-16 02:01:19.000"
"Animal1",0.125100920896487,2.8962703293318,-4.951138,6.848103,321,3,"2020-11-16 04:01:06.000"
"Animal1",0.298625293359855,0.0852606500742019,-4.950044,6.848393,321,4,"2020-11-16 06:01:36.000"
"Animal1",0.138685459808347,-2.63387752414714,-4.947501,6.849305,321,5,"2020-11-16 08:01:36.000"
"Animal1",0.0736564559527943,2.22475399143461,-4.948327,6.848361,321,6,"2020-11-16 10:01:06.000"
"Animal1",0.0168872068984028,-0.623690868954882,-4.947662,6.848318,321,7,"2020-11-16 12:00:48.000"
"Animal1",0.059101123136852,1.86765849645518,-4.947544,6.848221,321,8,"2020-11-16 14:01:06.000"
"Animal1",0.280053095905432,-2.45790324750918,-4.94734,6.848715,321,9,"2020-11-16 16:01:02.000"
"Animal1",2.11169928062402,-0.681048020443327,-4.94661,6.84629,321,10,"2020-11-16 18:01:35.000"
"Animal1",1.56886592182279,2.76663073240682,-4.953852,6.82862,321,11,"2020-11-16 20:00:51.000"
"Animal1",1.11056374511371,2.58171826190185,-4.944035,6.838866,322,1,"2020-11-17 00:00:36.000"
"Animal1",0.164064470800694,-1.56951120243184,-4.953777,6.836409,322,2,"2020-11-17 02:00:54.000"
"Animal1",0.328396765174014,-0.324254684078299,-4.954142,6.837847,322,3,"2020-11-17 04:00:38.000"
"Animal1",0.175282801171719,0.300926490834093,-4.953917,6.840808,322,4,"2020-11-17 06:01:00.000"
"Animal1",0.11695843655165,-0.11337660757927,-4.954271,6.842353,322,5,"2020-11-17 08:01:25.000"
"Animal1",0.863632364208822,2.02931787000721,-4.954389,6.843404,322,6,"2020-11-17 10:01:24.000"
"Animal1",0.0086432766110379,-2.42625430965316,-4.960966,6.839188,322,7,"2020-11-17 12:02:43.000"
"Animal1",0.9732278170406,-0.613122302605964,-4.960944,6.839263,322,8,"2020-11-17 14:01:23.000"
"Animal1",0.182211197722033,-1.3147826228385,-4.954056,6.844745,322,9,"2020-11-17 16:01:30.000"
"Animal1",0.453576261817384,-2.96315867323398,-4.952736,6.843758,322,10,"2020-11-17 18:00:54.000"
"Animal1",0.489345157510102,-1.02212920360887,-4.956406,6.845593,322,11,"2020-11-17 20:02:30.000"
"Animal1",0.0951768834754379,2.11162976457118,-4.956781,6.850002,322,12,"2020-11-17 22:01:01.000"
"Animal1",0.0535455144751829,1.16998342882815,-4.957479,6.849498,323,1,"2020-11-18 00:00:36.000"
"Animal1",0.0775274735702861,-1.096782528981,-4.957371,6.849026,323,2,"2020-11-18 02:01:24.000"
"Animal1",0.0807632766985351,-2.99180169555137,-4.957908,6.848575,323,3,"2020-11-18 04:00:50.000"
"Animal1",0.182323311082926,-3.02870662575662,-4.957425,6.849123,323,4,"2020-11-18 06:01:06.000"
"Animal1",0.43615492789827,-0.172088072738787,-4.958369,6.847771,323,5,"2020-11-18 08:02:07.000"
"Animal1",0.246014122027926,2.72726577261994,-4.961148,6.844971,323,6,"2020-11-18 10:02:29.000"
"Animal1",0.116592229173655,0.432695143525106,-4.959077,6.845786,323,7,"2020-11-18 12:00:59.000"
"Animal1",0.319545798839439,-1.23682586511359,-4.958348,6.846548,323,8,"2020-11-18 14:02:54.000"
"Animal1",1.67999973976744,-1.72740189778747,-4.955719,6.845346,323,10,"2020-11-18 18:00:54.000"
"Animal1",0.0444700355980467,0.425881927246403,-4.96412,6.832686,323,11,"2020-11-18 20:02:00.000"
"Animal1",0.372449795023963,3.03712527067487,-4.964184,6.832289,323,12,"2020-11-18 22:01:06.000"
"Animal1",0.622752579852974,-0.732512037473049,-4.963304,6.83554,324,1,"2020-11-19 00:01:00.000"
"Animal1",0.327732998287007,-1.85867914641896,-4.958573,6.838598,324,2,"2020-11-19 02:01:54.000"
"Animal1",0.117370076028126,1.03906186425859,-4.957736,6.835755,324,3,"2020-11-19 04:02:07.000"
"Animal1",0.627764058693003,2.39834910876801,-4.956706,6.835497,324,4,"2020-11-19 06:00:56.000"
"Animal1",0.058843879745972,-2.85332147328599,-4.959828,6.840239,324,5,"2020-11-19 08:00:35.000"
"Animal1",0.022581411500834,0.754425021959834,-4.959421,6.839896,324,6,"2020-11-19 10:01:30.000"
"Animal1",0.311269337122202,-2.92540103377569,-4.959217,6.839907,324,7,"2020-11-19 12:01:06.000"
"Animal1",0.260613047973134,3.10096296109026,-4.961931,6.839156,324,8,"2020-11-19 14:01:24.000"
"Animal1",1.00436453427942,-1.48203158805801,-4.959635,6.839692,324,9,"2020-11-19 16:01:00.000"
"Animal1",0.728289302231412,0.605527753253211,-4.956792,6.831066,324,10,"2020-11-19 18:00:49.000"
"Animal1",0.771375941434977,0.16397310132315,-4.951535,6.827096,324,11,"2020-11-19 20:01:24.000"
"Animal1",0.33269546637678,0.171583994110764,-4.945355,6.823856,324,12,"2020-11-19 22:00:48.000"
"Animal1",0.715221149314574,2.41262211383576,-4.94249,6.822934,325,1,"2020-11-20 00:01:01.000"
"Animal1",0.749435549856318,0.00606091956302924,-4.945763,6.828513,325,2,"2020-11-20 02:01:10.000"
"Animal1",0.155185811085804,1.81450635656278,-4.949228,6.834338,325,3,"2020-11-20 04:00:54.000"
"Animal1",0.383630607345775,-0.174769096685525,-4.950226,6.833351,325,4,"2020-11-20 06:00:49.000"
"Animal1",0.339004124261512,0.764894483247142,-4.95308,6.831377,325,5,"2020-11-20 08:00:50.000"
"Animal1",2.10405365814993,3.05354692099522,-4.953691,6.828373,325,6,"2020-11-20 10:00:49.000"
"Animal1",0.0898441138347797,-1.82263274074127,-4.948273,6.846612,325,7,"2020-11-20 12:01:36.000"
"Animal1",0.493113368250302,0.334461394436417,-4.947576,6.846194,325,8,"2020-11-20 14:02:06.000"
"Animal1",0.847727379546902,0.491096423611073,-4.943209,6.845282,325,10,"2020-11-20 18:01:29.000"
"Animal1",0.687842770990449,-0.586275035068851,-4.935849,6.847438,325,11,"2020-11-20 20:00:36.000"
"Animal1",2.10167861242699,-2.29164200514962,-4.929906,6.845593,325,12,"2020-11-20 22:00:50.000"
"Animal1",0.567856094642417,0.315274659407983,-4.946128,6.835679,326,1,"2020-11-21 00:01:00.000"
"Animal1",0.0165801498122404,2.27752826576436,-4.949464,6.831774,326,2,"2020-11-21 02:01:07.000"
"Animal1",0.606542678329825,-2.83774390444592,-4.949314,6.831774,326,3,"2020-11-21 04:00:51.000"
"Animal1",0.439845482662966,-1.81001644569007,-4.95455,6.830133,326,4,"2020-11-21 06:00:38.000"
"Animal1",0.411942655898488,2.99341839295257,-4.954807,6.834102,326,5,"2020-11-21 08:01:31.000"
"Animal1",0.167826867469955,2.33498762631515,-4.955118,6.83039,326,6,"2020-11-21 10:01:06.000"
"Animal1",0.385984246188449,-2.79734097016126,-4.953938,6.831345,326,7,"2020-11-21 12:00:55.000"
"Animal1",0.325400112883757,-0.169524195695833,-4.955751,6.828362,326,8,"2020-11-21 14:01:30.000"
"Animal1",0.694400442789052,-0.583863129714204,-4.957682,6.826141,326,10,"2020-11-21 18:00:37.000"
"Animal1",0.523090521856228,2.85867063902786,-4.963734,6.824457,326,11,"2020-11-21 20:00:36.000"
"Animal1",0.791632125414185,0.696258440454147,-4.959002,6.824403,326,12,"2020-11-21 22:01:25.000"
"Animal1",0.855518648124945,-0.748739763905228,-4.953455,6.828931,327,1,"2020-11-22 00:01:07.000"
"Animal1",0.686814381461011,2.54950395575095,-4.945731,6.828437,327,2,"2020-11-22 02:00:54.000"
"Animal1",0.00490829673457172,-0.664492494862568,-4.950655,6.832225,327,3,"2020-11-22 04:00:39.000"
"Animal1",0.426889459977459,1.31503005087641,-4.950666,6.832268,327,4,"2020-11-22 06:01:32.000"
"Animal1",0.246266936110804,1.0844840426639,-4.954528,6.832289,327,5,"2020-11-22 08:01:07.000"
"Animal1",0.214745330369483,1.91264940636103,-4.95558,6.830326,327,6,"2020-11-22 10:00:56.000"
"Animal1",0.077104419613103,3.04222484822606,-4.953659,6.830036,327,7,"2020-11-22 12:01:24.000"
"Animal1",0.588135339057013,-1.16965266669144,-4.954335,6.830208,327,8,"2020-11-22 14:00:50.000"
"Animal1",0.884608255079909,-2.68555122080422,-4.95514,6.835465,327,9,"2020-11-22 16:02:38.000"
"Animal1",2.60672356963996,0.547286479633611,-4.950569,6.828899,327,10,"2020-11-22 18:00:36.000"
"Animal1",0.0549309226369485,0.524527589284998,-4.928994,6.819382,327,11,"2020-11-22 20:01:03.000"
"Animal1",0.808352245757314,1.25654544671663,-4.9285,6.819436,327,12,"2020-11-22 22:01:24.000"
"Animal1",0.0370446375566353,1.07922404862961,-4.927009,6.826592,328,1,"2020-11-23 00:00:37.000"
"Animal1",0.149141511926377,0.190590488013066,-4.927266,6.826807,328,2,"2020-11-23 02:00:49.000"
"Animal1",2.55465763076141,0.172180319032576,-4.928446,6.827461,328,3,"2020-11-23 04:03:02.000"
"Animal1",1.22386647211569,-0.321635752184372,-4.95028,6.835036,328,4,"2020-11-23 06:02:07.000"
"Animal1",0.342607547947296,2.59867245932405,-4.959056,6.841784,328,5,"2020-11-23 08:00:50.000"
"Animal1",0.334272532885397,1.46448342734324,-4.957929,6.838898,328,6,"2020-11-23 10:00:50.000"
"Animal1",0.937802640436443,1.07151511854564,-4.955011,6.839692,328,7,"2020-11-23 12:01:31.000"
"Animal1",0.7478161252845,-0.782532416302286,-4.953048,6.847942,328,8,"2020-11-23 14:01:37.000"
"Animal1",0.399071637061723,-1.25199109293619,-4.947297,6.851504,328,9,"2020-11-23 16:01:55.000"
"Animal1",2.88850016173825,0.772071905569476,-4.944529,6.849187,328,10,"2020-11-23 18:02:07.000"
"Animal1",2.62080087758741,0.338356106132565,-4.918469,6.85114,328,11,"2020-11-23 20:00:55.000"
"Animal1",0.237266601637345,-0.267754325872401,-4.896753,6.860656,328,12,"2020-11-23 22:01:07.000"
"Animal1",0.0465545659583634,3.09844497714729,-4.894629,6.860967,329,1,"2020-11-24 00:00:49.000"
"Animal1",0.621283970790518,0.75236012116833,-4.895048,6.860924,329,2,"2020-11-24 02:00:50.000"
"Animal1",1.62319957488071,-1.88784313593485,-4.898738,6.856686,329,3,"2020-11-24 04:00:34.000"
"Animal1",0.687605121060197,0.684523321390472,-4.906259,6.869293,329,4,"2020-11-24 06:00:38.000"
"Animal1",0.0889400303964138,2.07917361925451,-4.912106,6.871417,329,5,"2020-11-24 08:01:01.000"
